id,賃料,区名,区名地価変換,最寄駅徒歩分数,部屋数,L,D,K,S,LDK,DK,R,築総月数,面積数字,何階建数字,バストイレランク,キッチンランク,BSアンテナ,エレベーター,設備ランク,設備ランクエレベータ込み,設備ランクエレベータBS込み,RC（鉄筋コンクリート）,木造
6942,116000,墨田区,60,7,1,0,1,1,0,0,1,0,177,35.36,8,3,1,0,1,4,5,5,1,0
6943,87000,足立区,41,2,1,1,1,1,0,1,0,0,265,39.67,6,2,0,0,1,5,6,6,0,0
6944,60000,台東区,150,12,1,0,0,0,0,0,0,1,14,15.1,3,0,-1,1,0,3,3,4,0,0
6945,58000,練馬区,45,2,1,0,0,1,0,0,0,0,414,21.06,2,0,0,0,0,3,3,3,0,1
6946,123000,豊島区,169,8,1,0,0,0,0,0,0,1,117,29.82,11,6,1,1,1,5,6,7,1,0
6947,114000,足立区,41,6,1,1,1,1,0,1,0,0,6,36.96,6,3,2,1,1,6,7,8,1,0
6948,105000,杉並区,69,9,1,0,0,0,0,0,0,1,5,25.38,4,5,1,0,0,3,3,3,1,0
6949,112000,葛飾区,37,12,1,1,1,1,0,1,0,0,0,41.21,8,6,2,0,1,6,7,7,1,0
6950,170000,荒川区,66,1,2,1,1,1,0,1,0,0,161,60.65,28,5,1,1,1,4,5,6,0,0
6952,65000,豊島区,169,3,1,0,0,1,0,0,0,0,329,20,3,0,0,0,0,1,1,1,0,0
6953,69000,杉並区,69,5,1,0,0,0,0,0,0,1,237,20.52,3,2,0,0,0,1,1,1,0,0
6954,149000,中央区,610,2,1,0,0,1,0,0,0,0,19,27.61,12,5,1,0,1,5,6,6,1,0
6955,98000,品川区,98,6,1,0,0,0,0,0,0,1,1,15.88,4,4,0,1,0,2,2,3,1,0
6956,93500,荒川区,66,4,1,0,0,0,0,0,0,1,114,25.89,14,5,1,1,1,5,6,7,1,0
6957,172000,足立区,41,9,2,1,1,1,0,1,0,0,0,54.57,7,5,3,0,1,5,6,6,1,0
6958,165000,目黒区,116,7,1,0,1,1,0,0,1,0,43,36.12,17,6,1,1,1,6,7,8,1,0
6960,127000,江東区,62,11,1,1,1,1,0,1,0,0,152,36.61,20,6,1,1,1,5,6,7,1,0
6961,88000,板橋区,54,1,2,0,0,1,0,0,0,0,367,30.96,10,3,0,0,1,4,5,5,0,0
6963,60000,足立区,41,12,1,0,0,1,0,0,0,0,125,29.53,2,4,2,0,0,3,3,3,0,1
6964,90000,文京区,128,8,1,0,0,1,0,0,0,0,165,21,6,3,1,1,1,5,6,7,1,0
6965,110000,荒川区,66,6,2,0,1,1,0,0,1,0,475,40,4,2,0,0,0,3,3,3,1,0
6966,103000,江戸川区,43,23,3,1,1,1,0,1,0,0,321,60,3,3,1,0,0,3,3,3,0,0
6967,189000,北区,68,5,2,1,1,1,0,1,0,0,91,50.8,13,6,2,1,1,6,7,8,1,0
6968,140000,世田谷区,71,5,1,0,0,1,0,0,0,0,173,32.25,4,4,1,0,1,4,5,5,0,0
6969,98000,練馬区,45,3,2,0,1,1,0,0,1,0,282,39,2,3,0,1,0,3,3,4,0,0
6970,168000,江東区,62,8,3,1,1,1,0,1,0,0,181,66.15,14,2,2,1,1,4,5,6,1,0
6971,120000,目黒区,116,11,2,0,1,1,0,0,1,0,302,41.25,2,2,1,0,0,2,2,2,0,1
6972,113000,葛飾区,37,15,2,1,1,1,0,1,0,0,94,50.15,2,5,2,0,0,4,4,4,0,1
6974,98000,足立区,41,13,3,0,1,1,0,0,1,0,338,49.47,3,1,1,0,0,4,4,4,0,0
6975,68000,世田谷区,71,8,1,0,0,1,0,0,0,0,213,22.76,2,2,1,1,0,4,4,5,0,1
6976,142000,台東区,150,8,1,0,1,1,0,0,1,0,103,40.58,14,6,1,1,1,6,7,8,1,0
6977,61000,世田谷区,71,13,1,0,0,0,0,0,0,1,386,20,2,0,0,0,0,2,2,2,0,1
6978,79000,新宿区,368,5,1,0,0,0,0,0,0,1,249,18,9,1,0,0,1,4,5,5,0,0
6979,59000,足立区,41,8,1,0,0,1,0,0,0,0,209,19.07,5,0,-1,0,1,6,7,7,0,0
6980,140000,墨田区,60,5,2,1,1,1,1,1,0,0,377,60,5,3,0,0,1,4,5,5,1,0
6981,88000,板橋区,54,8,1,0,0,1,0,0,0,0,138,21.46,14,5,1,1,1,6,7,8,1,0
6982,170000,足立区,41,10,2,1,1,1,0,1,0,0,0,54.6,7,5,3,0,1,5,6,6,1,0
6983,60000,豊島区,169,4,1,0,0,1,0,0,0,0,355,17,2,0,0,0,0,2,2,2,0,1
6984,69000,大田区,56,6,1,0,0,1,0,0,0,0,216,20.91,3,1,0,1,0,2,2,3,0,0
6985,59000,豊島区,169,5,3,0,0,1,0,0,0,0,652,35,1,0,0,0,0,1,1,1,0,1
6986,136000,世田谷区,71,7,2,0,1,1,0,0,1,0,270,54.84,9,4,0,1,1,4,5,6,0,0
6987,68000,墨田区,60,3,1,0,0,0,0,0,0,1,359,19.77,12,0,0,0,1,3,4,4,0,0
6988,99000,品川区,98,2,1,0,0,1,0,0,0,0,30,22.44,11,5,1,1,1,5,6,7,1,0
6991,49000,練馬区,45,7,1,0,0,0,0,0,0,1,338,16.9,6,0,0,0,1,2,3,3,1,0
6992,46000,足立区,41,4,1,0,0,0,0,0,0,1,390,20.46,2,0,0,0,0,2,2,2,0,0
6993,86000,足立区,41,2,1,0,0,1,0,0,0,0,5,25.37,5,4,0,0,1,5,6,6,1,0
6994,177000,墨田区,60,5,1,1,1,1,0,1,0,0,141,40.02,13,5,2,1,1,6,7,8,1,0
6995,129000,千代田区,504,4,1,0,0,1,0,0,0,0,34,24.62,13,5,1,0,1,6,7,7,1,0
6996,124500,足立区,41,5,2,1,1,1,0,1,0,0,53,56.72,3,5,2,1,0,5,5,6,0,0
6997,65000,江戸川区,43,13,1,0,0,1,0,0,0,0,151,20.62,3,2,0,0,0,2,2,2,0,0
6998,55000,江戸川区,43,22,1,0,0,1,0,0,0,0,154,20.79,2,1,0,0,0,3,3,3,0,1
6999,125000,墨田区,60,10,1,0,0,0,0,0,0,1,138,38.32,11,5,1,1,1,6,7,8,1,0
7000,42000,江戸川区,43,11,1,0,0,0,0,0,0,1,431,10.01,3,0,0,0,0,3,3,3,0,0
7003,66000,世田谷区,71,7,1,0,0,0,0,0,0,1,333,16.5,3,0,0,0,0,1,1,1,1,0
7004,128000,新宿区,368,3,1,0,0,1,0,0,0,0,46,29.81,13,5,1,1,1,6,7,8,1,0
7005,63000,葛飾区,37,5,1,0,0,0,0,0,0,1,320,19.17,3,1,0,0,0,1,1,1,0,0
7006,68000,板橋区,54,5,2,0,0,1,0,0,0,0,463,33.05,2,2,0,0,0,1,1,1,0,1
7007,78000,豊島区,169,10,1,0,0,1,0,0,0,0,323,18.2,6,0,-1,0,1,3,4,4,1,0
7008,85000,練馬区,45,18,2,0,1,1,0,0,1,0,261,44.71,2,3,0,1,0,4,4,5,0,1
7009,125000,中央区,610,3,1,0,0,1,0,0,0,0,38,25.36,6,5,1,0,1,6,7,7,1,0
7010,110000,品川区,98,8,1,0,0,1,0,0,0,0,2,22,3,4,1,0,0,4,4,4,1,0
7012,86000,中野区,88,11,2,0,1,1,0,0,1,0,532,35,4,1,0,1,0,1,1,2,1,0
7013,76000,板橋区,54,4,1,0,0,1,0,0,0,0,208,26.05,3,2,0,1,0,4,4,5,0,0
7014,141500,練馬区,45,13,2,1,1,1,0,1,0,0,294,61.1,7,3,0,0,1,6,7,7,1,0
7015,125000,江東区,62,1,1,1,1,1,0,1,0,0,291,52.2,8,3,0,0,1,3,4,4,0,0
7016,85000,中央区,610,5,1,0,0,1,0,0,0,0,140,20.42,8,5,1,1,1,6,7,8,1,0
7017,58000,渋谷区,392,3,1,0,0,0,0,0,0,1,380,13,2,0,0,0,0,0,0,0,0,1
7018,72000,世田谷区,71,3,1,0,0,0,0,0,0,1,344,21.71,4,0,0,0,0,3,3,3,0,0
7019,57000,足立区,41,8,1,0,0,1,0,0,0,0,348,22.47,3,2,1,0,0,2,2,2,0,0
7020,72000,新宿区,368,9,1,0,0,0,0,0,0,1,22,11,2,2,0,0,0,3,3,3,0,1
7022,125000,豊島区,169,9,1,1,1,1,0,1,0,0,356,49.5,4,3,0,1,0,3,3,4,1,0
7023,103000,台東区,150,10,1,0,0,1,0,0,0,0,2,25.5,9,4,1,1,1,5,6,7,1,0
7025,100000,足立区,41,24,2,1,1,1,0,1,0,0,31,66.4,3,4,3,1,0,5,5,6,0,0
7026,80000,足立区,41,10,1,1,1,1,0,1,0,0,364,45.32,5,4,0,0,0,3,3,3,1,0
7027,98000,北区,68,6,1,0,0,1,0,0,0,0,2,25.7,5,5,1,1,1,4,5,6,1,0
7028,103000,台東区,150,3,2,0,1,1,0,0,1,0,506,41,9,1,0,0,1,2,3,3,0,0
7029,148000,品川区,98,4,1,0,0,0,0,0,0,1,146,27.07,10,6,1,0,1,6,7,7,1,0
7030,128000,葛飾区,37,13,3,1,1,1,0,1,0,0,346,85.95,8,3,1,1,1,5,6,7,0,0
7031,100000,荒川区,66,12,2,1,1,1,0,1,0,0,335,49.14,4,2,0,0,0,3,3,3,0,0
7032,70000,大田区,56,8,1,0,0,1,0,0,0,0,12,24,2,1,0,0,0,1,1,1,0,1
7033,115000,杉並区,69,12,2,1,1,1,0,1,0,0,472,54,2,2,0,0,0,2,2,2,0,1
7034,93500,世田谷区,71,4,1,0,0,1,0,0,0,0,119,22.88,2,3,0,0,0,2,2,2,0,0
7035,156000,墨田区,60,5,1,1,1,1,0,1,0,0,137,41.02,15,5,3,0,1,6,7,7,1,0
7036,57000,荒川区,66,7,2,0,0,1,0,0,0,0,408,26.4,2,1,0,0,0,0,0,0,0,1
7037,79000,中野区,88,8,1,0,0,0,0,0,0,1,1,18.17,2,5,1,0,0,1,1,1,0,1
7038,103000,板橋区,54,4,1,1,1,1,0,1,0,0,281,36.5,4,3,0,0,0,4,4,4,1,0
7039,50000,世田谷区,71,19,1,0,0,0,0,0,0,1,344,15.81,4,0,0,0,0,3,3,3,1,0
7040,50000,世田谷区,71,18,1,0,0,1,0,0,0,0,475,22.56,2,1,0,1,0,2,2,3,0,1
7041,96000,練馬区,45,8,1,0,0,1,0,0,0,0,16,20.73,4,5,1,1,0,3,3,4,1,0
7042,99000,葛飾区,37,9,3,1,1,1,0,1,0,0,382,56.58,5,3,2,0,1,5,6,6,1,0
7044,120000,台東区,150,4,1,0,0,1,0,0,0,0,1,25.92,15,6,1,1,0,5,5,6,1,0
7045,198000,杉並区,69,7,2,1,1,1,1,1,0,0,63,96.39,2,6,3,0,0,4,4,4,0,1
7046,60000,世田谷区,71,6,1,0,0,1,0,0,0,0,367,20,2,1,0,0,0,2,2,2,0,1
7048,87000,目黒区,116,7,1,0,0,1,0,0,0,0,277,23.1,2,1,-1,0,0,1,1,1,0,1
7049,81000,大田区,56,7,1,0,0,0,0,0,0,1,257,19.17,3,2,0,1,0,3,3,4,1,0
7050,108500,大田区,56,9,1,0,0,1,0,0,0,0,8,25.8,5,5,1,1,0,6,6,7,1,0
7051,122000,中央区,610,3,1,0,0,0,0,0,0,1,125,25.87,12,5,1,1,1,6,7,8,1,0
7052,92000,足立区,41,4,2,0,1,1,0,0,1,0,307,46,3,2,0,1,0,4,4,5,0,0
7053,146000,中央区,610,4,1,0,0,1,0,0,0,0,33,25.84,10,6,1,0,1,5,6,6,1,0
7054,80000,杉並区,69,5,1,1,1,1,0,1,0,0,497,38,5,0,0,0,0,2,2,2,1,0
7055,108000,渋谷区,392,6,1,0,0,1,0,0,0,0,200,27.38,8,4,1,0,1,6,7,7,1,0
7056,157000,北区,68,7,2,1,1,1,0,1,0,0,137,54.58,14,5,1,1,1,2,3,4,1,0
7057,133000,足立区,41,22,3,1,1,1,0,1,0,0,102,78.99,2,4,1,1,0,5,5,6,0,0
7058,96500,豊島区,169,1,1,0,0,1,0,0,0,0,144,21.89,14,6,1,1,1,6,7,8,1,0
7059,134000,世田谷区,71,5,1,0,0,0,0,0,0,1,335,31.08,4,2,1,0,1,3,4,4,1,0
7060,52000,葛飾区,37,12,1,0,0,1,0,0,0,0,425,20,2,1,0,0,0,2,2,2,0,1
7061,135000,世田谷区,71,2,1,0,1,1,0,0,1,0,140,40.03,6,3,1,1,1,4,5,6,0,0
7062,97000,千代田区,504,2,1,0,0,1,0,0,0,0,163,23,12,3,1,1,1,6,7,8,0,0
7063,118000,渋谷区,392,2,1,0,0,0,0,0,0,1,187,30.3,14,4,0,1,1,2,3,4,1,0
7064,188000,台東区,150,3,1,1,1,1,0,1,0,0,8,45.06,14,3,2,0,0,3,3,3,1,0
7065,102000,板橋区,54,4,1,0,0,0,0,0,0,1,11,25.53,5,5,1,1,1,4,5,6,1,0
7066,84500,杉並区,69,14,1,0,0,0,0,0,0,1,149,25.67,2,4,2,0,0,4,4,4,0,1
7067,89500,江東区,62,6,1,0,0,1,0,0,0,0,41,27.1,4,5,1,1,0,6,6,7,0,0
7068,65000,葛飾区,37,6,2,0,1,1,0,0,1,0,398,35,2,3,0,0,0,1,1,1,0,0
7070,117500,江戸川区,43,20,2,1,1,1,0,1,0,0,17,55.25,3,6,3,1,0,3,3,4,0,0
7071,127000,足立区,41,5,3,1,1,1,0,1,0,0,157,63.86,11,4,2,0,1,5,6,6,1,0
7072,50000,豊島区,169,7,1,0,0,1,0,0,0,0,424,16.6,3,0,0,0,0,0,0,0,0,0
7073,90000,大田区,56,3,1,0,0,0,0,0,0,1,28,21.72,5,5,1,1,1,4,5,6,1,0
7074,51000,世田谷区,71,15,1,0,0,0,0,0,0,1,345,17.39,2,0,0,0,0,2,2,2,0,1
7075,188000,千代田区,504,2,1,0,0,0,0,0,0,1,158,45.77,9,6,1,1,1,6,7,8,1,0
7076,142000,練馬区,45,3,1,1,1,1,0,1,0,0,102,50.62,3,6,3,1,0,7,7,8,0,0
7077,87000,板橋区,54,6,2,0,1,1,0,0,1,0,300,40,2,1,0,0,0,2,2,2,0,1
7078,95000,豊島区,169,5,1,0,0,1,0,0,0,0,135,29.57,3,6,1,0,0,2,2,2,0,0
7079,199000,文京区,128,5,1,1,1,1,0,1,0,0,235,52.31,11,6,1,0,1,6,7,7,0,0
7080,60000,世田谷区,71,12,1,0,0,1,0,0,0,0,389,19,2,0,0,0,0,1,1,1,0,1
7081,68000,世田谷区,71,4,1,0,0,0,0,0,0,1,401,18.5,3,0,0,0,0,2,2,2,1,0
7082,107000,杉並区,69,2,1,0,0,1,0,0,0,0,155,23.94,9,3,1,1,1,2,3,4,1,0
7083,88000,大田区,56,13,1,0,0,1,0,0,0,0,162,22.65,7,3,1,1,1,2,3,4,1,0
7084,78000,葛飾区,37,12,2,0,1,1,0,0,1,0,328,38.88,3,1,0,0,0,5,5,5,0,0
7086,117000,目黒区,116,8,1,0,0,1,0,0,0,0,42,28.34,9,5,1,1,1,6,7,8,1,0
7087,86000,文京区,128,4,1,0,0,1,0,0,0,0,293,22.64,13,0,0,0,1,5,6,6,0,0
7088,71000,杉並区,69,11,1,0,0,1,0,0,0,0,165,19.8,2,2,1,0,0,4,4,4,0,1
7089,147000,大田区,56,8,2,1,1,1,0,1,0,0,193,48.54,4,3,1,0,0,2,2,2,1,0
7090,121000,世田谷区,71,8,1,0,0,1,0,0,0,0,15,26.36,4,4,1,1,1,2,3,4,1,0
7091,110000,新宿区,368,6,1,0,0,1,0,0,0,0,585,33.84,5,0,0,0,1,4,5,5,1,0
7092,115000,中野区,88,2,1,1,1,1,0,1,0,0,175,39.74,2,3,1,1,0,0,0,1,1,0
7093,71000,足立区,41,5,2,0,0,1,0,0,0,0,516,30,2,1,0,0,0,4,4,4,0,0
7094,89800,足立区,41,8,1,0,0,1,0,0,0,0,56,22.51,12,4,1,0,1,4,5,5,1,0
7095,145000,新宿区,368,10,1,0,0,1,0,0,0,0,173,32.4,11,6,1,1,1,5,6,7,1,0
7096,111000,世田谷区,71,9,1,0,0,1,0,0,0,0,60,21.05,4,2,1,0,1,2,3,3,1,0
7097,162000,文京区,128,4,1,0,0,0,0,0,0,1,283,44.78,22,3,1,0,1,6,7,7,1,0
7098,94000,中央区,610,2,1,0,0,1,0,0,0,0,186,21.69,12,4,0,0,1,5,6,6,0,0
7099,190000,渋谷区,392,4,2,1,1,1,0,1,0,0,459,57.75,4,5,2,0,1,3,4,4,1,0
7100,73000,中野区,88,3,1,0,0,1,0,0,0,0,365,24.78,2,1,0,0,0,2,2,2,0,1
7101,106000,中央区,610,4,1,0,0,1,0,0,0,0,197,20.26,11,2,1,1,1,6,7,8,0,0
7102,70000,足立区,41,15,2,0,0,1,0,0,0,0,462,30.06,5,1,0,0,0,2,2,2,0,0
7103,121000,江東区,62,3,1,0,0,0,0,0,0,1,1,25.48,8,6,1,1,1,6,7,8,1,0
7104,138000,千代田区,504,6,1,0,0,1,0,0,0,0,49,25.67,9,4,1,1,1,5,6,7,1,0
7105,192000,中野区,88,11,2,1,1,1,0,1,0,0,276,66.21,8,5,1,0,0,4,4,4,1,0
7106,115800,足立区,41,10,2,1,1,1,0,1,0,0,23,58.99,2,5,3,1,0,4,4,5,0,0
7107,124000,台東区,150,4,1,0,0,1,0,0,0,0,5,25.1,14,4,1,1,1,4,5,6,1,0
7108,65000,世田谷区,71,5,1,0,0,0,0,0,0,1,487,16.33,2,1,0,0,0,0,0,0,0,0
7109,69000,豊島区,169,8,1,0,0,1,0,0,0,0,346,19.76,2,1,0,0,0,1,1,1,0,0
7110,93000,練馬区,45,10,3,0,1,1,0,0,1,0,365,51.81,2,2,0,0,0,3,3,3,0,0
7111,49000,荒川区,66,6,1,0,0,0,0,0,0,1,42,7.25,2,1,1,0,0,0,0,0,0,1
7112,60000,江戸川区,43,2,1,0,0,1,0,0,0,0,323,19.8,3,1,0,0,0,3,3,3,0,0
7113,113000,江戸川区,43,5,3,0,1,1,0,0,1,0,333,50,6,3,1,1,1,2,3,4,1,0
7114,190000,中央区,610,1,1,1,1,1,0,1,0,0,79,45.21,12,4,2,1,1,5,6,7,1,0
7115,160000,文京区,128,7,1,1,1,1,0,1,0,0,1,40.02,13,6,2,1,1,5,6,7,1,0
7116,115000,江東区,62,5,1,1,1,1,0,1,0,0,487,38.88,8,2,0,0,1,3,4,4,1,0
7117,80000,北区,68,7,1,0,1,1,0,0,1,0,440,36,5,1,0,0,0,3,3,3,1,0
7118,108000,台東区,150,7,1,0,0,0,0,0,0,1,9,25.3,13,5,1,0,1,7,8,8,1,0
7119,158000,新宿区,368,4,1,0,0,1,0,0,0,0,1,36.65,10,6,1,0,1,3,4,4,1,0
7120,130000,千代田区,504,3,1,0,0,1,0,0,0,0,97,22.24,14,5,1,0,1,6,7,7,1,0
7121,175000,台東区,150,5,1,1,1,1,0,1,0,0,132,50.85,14,6,3,1,1,6,7,8,1,0
7123,85000,足立区,41,9,2,0,1,1,0,0,1,0,358,43.97,5,2,0,0,1,5,6,6,1,0
7124,115000,大田区,56,2,1,0,0,1,0,0,0,0,12,19.2,5,2,1,0,1,1,2,2,1,0
7125,118000,品川区,98,9,1,0,0,1,0,0,0,0,1,22.5,14,5,1,0,0,2,2,2,1,0
7126,139000,練馬区,45,6,2,0,1,1,0,0,1,0,211,60.64,2,5,1,0,0,4,4,4,0,1
7127,113000,文京区,128,1,1,0,0,0,0,0,0,1,161,22.49,14,5,1,1,1,6,7,8,0,0
7128,63000,新宿区,368,9,1,0,0,0,0,0,0,1,31,10.15,2,1,1,1,0,2,2,3,0,1
7129,50000,中野区,88,6,1,0,0,0,0,0,0,1,129,10.12,2,0,0,0,0,2,2,2,0,1
7130,79000,板橋区,54,8,1,0,0,0,0,0,0,1,29,20.93,4,4,1,0,0,1,1,1,1,0
7131,135000,千代田区,504,5,1,0,0,1,0,0,0,0,1,25.66,12,6,1,0,0,6,6,6,1,0
7132,158000,江東区,62,3,3,1,1,1,0,1,0,0,237,62.9,7,3,1,1,1,3,4,5,1,0
7133,115000,世田谷区,71,7,1,0,1,1,0,0,1,0,349,31.47,3,3,0,0,0,4,4,4,1,0
7134,47000,足立区,41,7,1,0,0,0,0,0,0,1,389,17.2,4,1,0,0,0,1,1,1,0,0
7135,104000,江戸川区,43,3,2,0,1,1,0,0,1,0,291,45.37,10,4,0,0,1,3,4,4,0,0
7136,103000,墨田区,60,8,1,0,0,1,0,0,0,0,0,29.22,4,5,1,1,0,3,3,4,1,0
7137,61000,葛飾区,37,6,1,0,0,0,0,0,0,1,341,18.2,8,0,0,0,1,3,4,4,0,0
7138,144000,豊島区,169,3,1,1,1,1,0,1,0,0,19,40.04,13,5,2,1,1,4,5,6,1,0
7139,73000,台東区,150,13,1,0,0,0,0,0,0,1,428,15,5,0,1,0,0,0,0,0,0,0
7140,145000,大田区,56,9,2,1,1,1,0,1,0,0,186,48.38,3,4,2,0,0,4,4,4,0,1
7141,59000,足立区,41,7,1,0,0,1,0,0,0,0,216,23.77,2,2,0,0,0,3,3,3,0,0
7142,65000,板橋区,54,1,1,0,1,1,0,0,1,0,376,28,4,1,0,0,0,3,3,3,1,0
7143,100000,江東区,62,10,1,0,0,1,0,0,0,0,0,25.8,8,5,1,1,1,4,5,6,1,0
7146,85000,墨田区,60,8,2,0,0,1,0,0,0,0,763,34,2,2,0,0,0,0,0,0,0,1
7147,130000,台東区,150,2,1,0,0,0,0,0,0,1,161,29.51,15,4,1,1,1,6,7,8,0,0
7148,133000,北区,68,2,1,1,1,1,0,1,0,0,114,35.22,14,4,1,0,1,3,4,4,1,0
7149,138000,新宿区,368,5,1,0,0,1,0,0,0,0,10,25,9,5,1,0,1,5,6,6,1,0
7150,135000,荒川区,66,1,2,1,1,1,0,1,0,0,89,60.22,2,5,2,0,0,4,4,4,0,1
7151,97000,豊島区,169,1,1,0,0,1,0,0,0,0,74,21.66,13,4,1,1,1,3,4,5,1,0
7152,69000,江戸川区,43,12,2,0,1,1,0,0,1,0,389,35.91,2,2,0,0,0,3,3,3,0,0
7153,92000,文京区,128,4,1,0,0,0,0,0,0,1,134,25.12,10,3,1,0,1,2,3,3,1,0
7154,106500,足立区,41,5,1,1,1,1,0,1,0,0,1,46.65,8,4,2,1,1,5,6,7,1,0
7155,56000,杉並区,69,10,1,0,0,0,0,0,0,1,143,9.58,2,0,0,0,0,1,1,1,0,1
7156,63000,江戸川区,43,10,1,0,0,0,0,0,0,1,259,25.09,3,3,1,0,0,2,2,2,0,0
7157,89000,杉並区,69,6,1,0,1,1,0,0,1,0,365,37.9,3,2,1,0,0,2,2,2,0,0
7158,56000,足立区,41,5,1,0,0,0,0,0,0,1,433,19.2,2,0,-1,1,0,2,2,3,0,0
7159,55000,新宿区,368,3,1,0,0,0,0,0,0,1,644,15.11,2,0,0,0,0,1,1,1,0,1
7160,57000,世田谷区,71,5,1,0,1,1,0,0,1,0,438,22,2,0,0,0,0,0,0,0,0,1
7161,97000,中野区,88,2,1,0,0,1,0,0,0,0,1,23.4,4,5,1,0,0,3,3,3,0,0
7162,111000,足立区,41,2,3,1,1,1,0,1,0,0,365,67.05,11,2,0,0,1,5,6,6,0,0
7163,95000,板橋区,54,3,1,0,0,1,0,0,0,0,194,34.31,3,3,1,0,0,6,6,6,1,0
7165,180000,渋谷区,392,5,1,1,1,1,0,1,0,0,164,39,6,6,2,1,1,6,7,8,1,0
7166,53000,葛飾区,37,5,1,0,0,0,0,0,0,1,334,18.23,2,0,-1,0,0,2,2,2,0,1
7168,105500,豊島区,169,8,1,0,0,1,0,0,0,0,161,20.46,9,2,0,0,0,4,4,4,1,0
7170,112000,大田区,56,3,2,0,1,1,0,0,1,0,186,40.36,3,2,1,0,0,3,3,3,0,1
7171,70000,江戸川区,43,10,2,0,1,1,0,0,1,0,283,41,2,2,0,0,0,1,1,1,0,0
7172,155000,新宿区,368,2,1,1,1,1,0,1,0,0,0,31.84,12,5,1,0,1,5,6,6,1,0
7173,95000,中野区,88,8,1,0,0,1,0,0,0,0,308,33,5,2,0,0,0,2,2,2,1,0
7174,105500,江戸川区,43,28,1,1,1,1,0,1,0,0,80,44.83,3,6,0,1,0,4,4,5,0,0
7175,128000,港区,423,2,1,0,0,1,0,0,0,0,149,20.53,15,2,1,1,1,6,7,8,1,0
7176,82000,大田区,56,6,1,0,0,1,0,0,0,0,96,25.35,4,3,1,1,1,3,4,5,1,0
7178,122000,大田区,56,3,1,1,1,1,0,1,0,0,0,35.36,4,4,1,0,0,4,4,4,0,0
7179,62300,足立区,41,18,1,0,0,1,0,0,0,0,158,26.93,2,2,-1,1,0,5,5,6,0,0
7180,132000,墨田区,60,8,1,1,1,1,0,1,0,0,129,40.92,7,5,1,1,1,5,6,7,1,0
7181,50000,板橋区,54,12,1,0,0,1,0,0,0,0,310,18.97,5,1,1,0,0,2,2,2,1,0
7182,187000,中央区,610,4,1,1,1,1,0,1,0,0,3,40.65,12,6,3,1,1,6,7,8,1,0
7183,148000,北区,68,3,3,0,1,1,0,0,1,0,457,53.09,8,3,0,0,1,6,7,7,0,0
7184,106000,品川区,98,7,1,0,0,1,0,0,0,0,24,20.04,8,5,1,1,1,5,6,7,1,0
7185,111000,江戸川区,43,7,1,1,1,1,0,1,0,0,42,45.9,4,5,2,1,0,3,3,4,0,0
7186,135000,渋谷区,392,4,1,0,0,1,0,0,0,0,122,30.32,6,4,1,1,1,5,6,7,1,0
7187,103000,墨田区,60,7,1,0,0,1,0,0,0,0,0,29.22,4,5,1,1,0,4,4,5,1,0
7188,189000,中央区,610,4,1,1,1,1,0,1,0,0,53,40.37,8,6,3,1,1,7,8,9,1,0
7189,159000,新宿区,368,2,1,1,1,1,0,1,0,0,0,32.19,12,5,1,1,1,5,6,7,1,0
7190,51000,足立区,41,3,1,0,0,0,0,0,0,1,568,14.04,3,1,0,0,0,1,1,1,0,0
7191,57000,杉並区,69,7,1,0,0,0,0,0,0,1,318,18.07,2,0,0,1,0,3,3,4,0,1
7192,104000,中央区,610,4,1,0,0,1,0,0,0,0,60,25.2,14,5,1,1,1,6,7,8,0,0
7193,120000,豊島区,169,2,1,0,1,1,0,0,1,0,89,40.79,7,6,3,1,0,5,5,6,1,0
7194,119000,世田谷区,71,7,1,1,1,1,0,1,0,0,0,40,2,4,1,0,0,2,2,2,0,1
7195,71000,足立区,41,5,1,0,0,1,0,0,0,0,145,28.05,3,4,0,1,0,3,3,4,0,0
7196,132000,新宿区,368,4,1,1,1,1,0,1,0,0,420,49.68,2,6,1,1,0,4,4,5,0,1
7197,68000,練馬区,45,3,1,0,0,1,0,0,0,0,241,24.36,2,1,0,1,0,2,2,3,0,0
7198,86000,杉並区,69,6,1,0,0,1,0,0,0,0,104,19.62,2,5,1,1,0,2,2,3,0,1
7199,105000,文京区,128,4,1,0,0,0,0,0,0,1,50,24.7,4,5,1,0,0,4,4,4,1,0
7200,74500,北区,68,6,1,0,0,1,0,0,0,0,547,25,6,1,-1,0,1,3,4,4,0,0
7201,80000,足立区,41,4,2,0,1,1,0,0,1,0,413,41.32,3,2,0,1,0,2,2,3,0,0
7203,151000,豊島区,169,8,1,1,1,1,0,1,0,0,4,32.89,5,4,1,0,1,1,2,2,1,0
7204,76000,杉並区,69,11,1,0,0,1,0,0,0,0,3,20.94,2,3,0,0,0,4,4,4,0,1
7205,72000,板橋区,54,11,1,0,0,1,0,0,0,0,5,20.48,3,5,1,0,0,4,4,4,0,1
7206,125000,目黒区,116,7,1,0,0,1,0,0,0,0,46,25.88,5,4,1,0,1,6,7,7,1,0
7207,68000,練馬区,45,7,1,0,0,1,0,0,0,0,0,16.64,3,2,1,0,0,2,2,2,0,1
7208,200000,豊島区,169,9,1,1,1,1,0,1,0,0,209,59.04,13,6,3,0,1,7,8,8,0,0
7209,111500,港区,423,2,1,0,0,1,0,0,0,0,3,25.92,13,5,1,1,1,6,7,8,1,0
